day_of_week,week_of_month,amt,distance,is_fraud
4,4,22.25,78.61459238257177,0
5,3,122.85,104.57761872303924,0
7,3,112.76,104.7674967246095,0
3,4,52.86,102.97559967408998,0
1,5,53.33,117.50111020331042,0
1,3,50.51,95.73282672387016,0
1,5,321.23,90.47408934978331,0
6,4,1.32,105.68603290255494,0
7,2,3.95,93.10497840691731,0
5,3,7.96,61.64217915691418,0
5,4,84.09,70.66454034720118,0
1,3,3.84,55.675579783843844,0
7,3,110.11,60.90984245699064,0
6,3,74.86,77.60238669531357,0
5,4,1.22,56.60725820566164,0
3,1,64.38,103.64270126145418,0
1,1,23.31,39.84965832554775,0
6,1,32.3,44.57301536103425,0
5,2,68.66,84.03626207187412,0
1,5,62.99,102.04983932801179,0
7,5,4.57,100.63986911873704,0
1,2,38.82,128.69920754143064,0
7,4,92.74,76.93503646018313,0
4,5,247.1,105.40786140056437,0
2,1,8.7,88.21145755730116,0
7,3,3.6,27.449502010378897,0
4,3,178.19,13.725330150792644,0
7,3,12.22,80.32535156351449,0
4,2,2.6,86.33705645722294,0
4,5,103.24,58.722029835873585,0
6,5,206.97,79.28210681947944,0
6,4,399.34,60.285004704949415,0
3,5,91.63,88.28247441305186,0
4,1,6.68,63.60734419539109,0
2,4,45.67,80.38484068490459,0
2,5,25.71,67.67520886358194,0
7,5,90.45,94.30594101830266,0
6,4,3.88,68.51002338599898,0
5,4,121.43,85.80268092247896,0
5,2,1.8,80.20073500934302,0
7,2,13.23,87.79777176295639,0
4,1,40.73,31.873201949861137,0
5,2,3.01,40.27240550767179,0
1,3,90.85,38.51127145897005,0
2,4,67.85,32.59137690956701,0
2,4,109.39,76.98179663833022,0
3,4,193.6,116.58381752874993,0
1,4,128.08,96.49187466279456,0
3,5,40.62,132.12716388569496,0
2,4,1.03,85.74164626404695,0
2,3,8.26,65.23955376951368,0
6,4,152.7,128.20419689196524,0
2,5,37.93,54.03567176711219,0
3,1,5.88,99.82824496575564,0
4,4,17.5,57.157232607224124,0
5,4,25.66,91.87321855530716,0
6,1,3.52,80.33830982935189,0
4,1,95.74,89.20605928262108,0
3,5,71.06,90.88319049889584,0
3,2,733.64,123.34585274962919,0
1,2,1.18,123.12953399177768,0
7,5,64.74,57.611289094399886,0
1,5,198.09,117.11277887411202,0
7,2,54.8,69.49845785175752,0
5,1,95.7,123.97061969433258,0
4,4,22.23,70.90685898969959,0
3,2,72.19,66.6766096953788,0
4,2,87.22,97.33465732898122,0
7,6,49.89,35.592094284603064,0
3,2,84.49,104.77004010102203,0
4,1,9.0,25.999935394625922,0
1,3,3.78,35.95816705119868,0
6,2,5.52,33.72073976374086,0
5,1,2.18,27.12129001018963,0
2,2,27.81,68.79320687926126,0
6,5,41.05,108.79849038919932,0
6,3,8.25,48.91736745935613,0
2,2,1162.08,74.38984740782598,0
6,2,14.17,93.55828933549752,0
5,2,22.52,42.423849876940025,0
1,5,41.26,64.76764024616578,0
3,2,7.22,84.42804924883362,0
4,2,28.04,74.63839494929141,0
3,1,47.66,81.33430474856598,0
7,2,7.09,78.84589999914188,0
3,3,9.74,56.07465580854923,0
7,4,16.9,64.71595767558313,0
5,2,68.28,37.63232939766025,0
1,5,34.1,90.07222465480878,0
5,1,41.77,105.3969551697613,0
7,5,97.23,83.75410077268658,0
6,1,167.23,76.97806639974432,0
3,1,1.7,76.95279003404825,0
5,5,34.13,75.56629268628218,0
5,2,97.11,127.24758205491038,0
4,1,134.16,62.220901662102214,0
6,1,76.67,109.5588714533348,0
1,5,2.7,94.98463467080848,0
5,5,9.86,74.82038467317783,0
7,2,2.73,99.09472404209893,0
5,1,4.16,82.69139873280048,0
5,2,140.39,84.90949702268566,0
7,5,88.92,55.59472368670681,0
3,3,381.39,38.363211456856135,0
1,3,63.72,89.298987034394,0
5,5,9.01,80.60503922934002,0
7,3,8.59,61.358992544050146,0
4,4,47.21,84.5482322162098,0
1,2,3.27,92.98382410691197,0
6,4,22.11,48.33880419871696,0
1,2,1.64,79.36322838678502,0
6,1,74.74,96.5681597517996,0
7,4,9.49,94.81891279796831,0
6,2,60.05,88.38847328717152,0
6,3,47.72,97.79766164926507,0
4,5,89.49,58.338796961458016,0
3,4,5.32,89.2134680790681,0
7,5,32.97,69.26038923260539,0
6,1,169.78,60.253703576669686,0
3,4,30.34,89.95969095826042,0
5,4,65.81,52.613135587798645,0
1,1,8.9,100.91023807933229,0
3,1,100.13,94.26434752919307,0
7,5,75.72,108.30126049784369,0
6,4,111.57,81.45382482210223,0
1,2,49.18,107.63230302382733,0
5,2,147.71,119.13591940357344,0
4,2,6.48,84.93838030766379,0
6,1,70.63,111.07175634117206,0
3,4,97.18,91.96439768157228,0
1,3,2.65,53.39994821515432,0
4,3,54.31,124.2932895651816,0
7,5,3.87,77.62805926167063,0
6,3,66.27,9.237884751868046,0
1,5,6.07,77.61389263599887,0
4,3,62.12,86.22951043547091,0
5,5,74.54,22.427862592795346,0
5,5,57.95,61.79773189033803,0
4,2,30.57,66.69589885554143,0
6,2,105.91,65.31324208258157,0
4,5,1.62,58.9143246522098,0
7,6,58.63,77.57380226682565,0
1,3,1.21,30.866045182351378,0
1,2,1.66,72.67295198267973,0
3,2,85.38,107.37670788852495,0
4,4,7.52,75.22920461164122,0
1,3,84.55,34.21949972103034,0
2,1,1.27,67.86882364422975,0
5,1,87.45,81.91167093337263,0
3,3,158.57,109.1349893679193,0
5,4,9.58,56.80947830809291,0
1,2,142.24,20.385269971077726,0
3,3,2.43,52.7257582917041,0
4,3,7.66,118.14874857793738,0
7,5,146.15,50.86989978494657,0
5,1,12.59,92.56801131845349,0
5,1,98.02,83.81781063014886,0
6,4,89.58,125.72150462276672,0
5,2,33.95,48.28690814700289,0
2,4,1.96,102.34238425490882,0
1,1,62.03,96.35342414473824,0
6,3,8.24,93.01425646001984,0
6,2,4.42,52.62930264157739,0
7,2,70.95,96.44206107755623,0
2,2,3.76,99.75120386425391,0
6,1,35.58,62.39547959553407,0
7,2,171.6,69.44258606889821,0
2,3,37.7,68.84317478777457,0
7,3,69.51,31.416824520481356,0
5,2,25.06,38.41806995235281,0
6,3,7.69,35.19107011676996,0
7,3,88.84,93.15415816067257,0
2,5,7.6,67.97697207934927,0
5,4,28.35,100.4061785673111,0
4,2,17.39,86.03596128841423,0
3,3,55.82,114.38582074002038,0
6,2,8.14,89.82365071734915,0
3,4,47.14,110.82038156285864,0
2,1,45.48,68.98526928000571,0
4,2,50.9,64.99104281785856,0
1,4,74.36,59.07602306464756,0
7,5,55.7,85.14154748669907,0
5,5,53.12,128.54104529561127,0
7,1,679.22,23.60753110073227,0
5,2,174.13,32.659608030320975,0
7,2,47.08,37.156972630418686,0
7,6,9.92,28.740505027088588,0
1,2,78.38,19.01271367447363,0
4,3,88.94,72.89896021702432,0
1,3,43.73,88.07723285075822,0
7,3,204.5,84.65529744715076,0
7,6,885.05,94.59381340849889,0
7,2,25.99,54.06898498941662,0
7,5,51.65,15.661286268769242,0
2,4,85.11,106.27129877745026,0
7,2,165.88,78.31843002924215,0
4,2,17.17,96.74894381773268,0
4,2,75.51,25.955871431729133,0
4,3,6.67,107.38027945709176,0
6,4,4.02,98.79856956763969,0
6,4,86.0,54.28170160148381,0
5,5,1.12,53.85472417729863,0
7,5,85.21,44.35100793454756,0
6,4,18.55,61.822967211014536,0
1,2,65.16,81.06633226178224,0
5,1,32.02,94.14692296039536,0
3,2,109.47,90.09147991657713,0
1,3,5.65,32.2421876650446,0
3,2,59.13,80.62053182127433,0
4,1,122.53,68.77249246336996,0
2,4,62.97,17.58262577433043,0
6,3,101.96,76.9020372621089,0
7,4,150.87,112.82516477860608,0
3,5,16.18,83.55621852337168,0
1,5,108.56,94.45118029860726,0
6,4,26.36,62.96679660447625,0
5,4,2.37,90.20697969692516,0
4,2,75.56,49.86169648685829,0
7,2,203.97,117.48469468009662,0
4,2,5.23,78.12947827679005,0
1,2,103.9,122.49617196325836,0
3,4,21.1,107.95552430732249,0
1,5,68.2,98.94576317250583,0
3,2,9.79,77.96856852275555,0
4,4,99.13,58.62345369973346,0
7,2,72.32,27.7487989627007,0
1,2,199.3,111.02745597829676,0
7,5,67.36,72.04840214365966,0
7,2,78.68,7.114405485559981,0
7,5,5.87,110.73152683242793,0
7,5,100.99,60.336406767383814,0
6,2,3.5,43.161641582602705,0
3,1,280.3,109.81685144004965,0
5,2,22.78,68.60788780987245,0
7,2,120.58,66.5159454639467,0
3,1,155.35,105.36008499795719,0
6,1,28.8,57.885339370104724,0
7,5,9.97,82.516682111349,0
5,4,2.45,62.77269162991008,0
7,5,1.42,51.75678444227874,0
7,4,16.45,114.70617655699104,0
2,3,28.59,86.66931235216086,0
1,3,58.65,85.83262231592563,0
6,5,12.57,130.00859892154338,0
2,3,224.29,55.61954989502944,0
5,1,5.67,129.5849494731623,0
7,3,11.65,92.75071087174364,0
7,5,8.58,49.96994936044571,0
7,4,57.94,84.01050747462986,0
1,1,117.8,126.76464035593573,0
3,1,171.85,30.17829148161437,0
1,3,74.16,47.8895416193606,0
6,1,34.39,128.44846221861684,0
2,4,31.08,47.94055082620247,0
2,4,92.25,85.34500263014839,0
7,4,5.13,122.84353427728871,0
6,3,42.0,108.6216440250818,0
3,4,166.88,97.02193423184623,0
6,1,78.01,80.61510478701942,0
2,3,18.86,83.29841619612965,0
2,3,50.87,101.73369461917899,0
2,1,65.01,71.9944022329847,0
5,2,63.0,36.57680984074109,0
1,3,94.83,130.65109144956014,0
5,4,16.04,11.619429924529088,0
4,2,106.89,16.1910673034817,0
7,3,9.25,116.17848820775858,0
7,3,1.84,109.04719614103722,0
1,5,65.68,119.44773111978226,0
5,4,54.06,25.013977623071384,0
1,2,115.46,64.27900298079904,0
3,1,28.82,86.20387813663781,0
7,3,6.45,60.842934169316734,0
5,4,3.33,121.38155837801288,0
1,5,4.7,69.01081085799134,0
7,5,73.28,45.06331494492362,0
7,4,58.15,95.94204148115823,0
1,3,51.93,85.21830144841589,0
3,4,62.27,110.9639808693884,0
4,2,20.71,51.7997943969362,0
6,4,34.91,57.86091948521562,0
6,1,75.24,82.0183114339044,0
3,3,40.49,31.474633659315113,0
2,5,4.81,44.62365488449549,0
1,5,109.41,36.52672628933902,0
3,1,46.19,48.01591197826937,0
1,4,51.45,122.79432083484576,0
5,3,2.53,88.92586081268622,0
4,3,68.98,84.16490138149126,0
7,3,84.41,80.5249557240885,0
5,5,5.35,125.38137464906612,0
6,4,109.7,96.78049080175133,0
2,2,36.59,94.8144401522288,0
5,1,6.84,137.77967249083582,0
7,5,27.19,82.43033344144155,0
3,5,111.68,75.05804937054444,0
5,4,29.95,85.87008842865687,0
7,4,7.32,27.812767481785773,0
7,5,132.91,54.26090923438168,0
5,2,72.84,120.91731964993681,0
5,3,69.08,122.80993657189286,0
3,5,71.97,58.99046232797259,0
7,6,108.52,35.034807164442626,0
7,5,14.51,93.55908660445915,0
7,3,176.84,74.40941102226333,0
4,1,41.73,81.04488616163124,0
7,4,89.26,52.7904593905245,0
3,2,37.92,61.67081656624655,0
7,5,2.28,120.96582690007034,0
1,1,7.79,100.74151471901455,0
1,5,42.69,50.7616992696102,0
7,3,65.17,95.07408215772303,0
3,2,1.42,55.75322154355856,0
6,2,55.07,85.96690083730779,0
7,5,62.93,80.72282264542174,0
5,4,6.57,71.61671116371593,0
6,1,88.32,116.39670871477114,0
3,5,40.59,121.5193958122157,0
2,2,47.85,106.83534578866788,0
6,3,62.91,83.89936444072856,0
3,2,7.48,114.54874363376786,0
7,5,78.51,94.338054852157,0
6,1,47.16,17.009887673288056,0
1,4,1.16,91.03867374176755,0
6,4,184.35,117.46578225781359,0
2,4,40.64,65.95638848389136,0
4,4,318.19,65.16512374833624,0
6,4,90.88,74.38834131675411,0
3,4,141.4,93.90327536162671,0
3,4,79.29,58.17945531817848,0
7,5,7.13,38.58317100698684,0
5,3,54.09,48.56005582706711,0
1,4,53.28,26.071239746392507,0
5,4,8.16,3.9653446874336145,0
5,5,2.74,80.83489006543648,0
3,2,188.9,87.76316059193816,0
4,5,29.29,32.87065304095394,0
7,4,37.89,94.51889465793386,0
6,2,2.49,30.908662522866113,0
5,5,9.81,52.79601626114563,0
1,4,7.17,23.727453155935606,0
4,5,128.14,100.65268795261356,0
7,5,351.05,66.29508111987866,0
6,1,105.83,61.287322094794526,0
2,4,203.9,90.85788570805637,0
5,4,7.12,58.13562930712382,0
5,3,95.13,49.99390862800712,0
1,4,45.98,70.22508611307859,0
6,5,62.91,130.74087951371587,0
1,4,3.75,68.08079280604372,0
1,4,76.68,67.51495724173715,0
1,1,7.66,10.107023073508541,0
1,1,48.94,57.53575145002611,0
1,2,428.22,41.60605908295193,0
6,4,23.98,81.50472761092269,0
1,2,53.43,102.60868863314124,0
1,2,61.34,79.06647326600611,0
2,3,17.62,70.78461431727156,0
2,5,47.61,99.73522310129894,0
5,4,38.95,112.35930576156126,0
1,3,68.76,107.157410905433,0
5,1,103.11,41.99506838175303,0
2,4,62.88,116.3848005895035,0
4,1,26.33,27.968439372369414,0
5,2,1.27,53.72968137488903,0
2,5,28.63,52.897431853533426,0
2,1,130.3,103.948477994665,0
6,3,28.1,46.47145688406892,0
5,1,98.09,91.6659691885787,0
4,1,63.63,104.32947491930288,0
7,2,4.86,67.10167630787588,0
5,5,66.18,74.4843570756576,0
1,2,89.87,96.46262614376806,0
3,2,6.16,82.35549873914401,0
5,2,62.87,102.5835453505384,0
1,2,47.47,70.37720389628734,0
7,4,75.75,79.36021291142117,0
6,4,4.86,64.95159709853876,0
3,3,1414.84,109.81975624827659,0
6,1,170.2,100.57525464580928,0
3,1,65.08,7.886935602868281,0
3,2,5.73,90.01580987539221,0
3,4,153.32,30.03480607784339,0
4,2,1.68,82.23363898421073,0
2,5,1.15,19.708705060873132,0
7,2,1.17,75.43050463971404,0
3,5,28.67,99.21851789966757,0
5,2,84.54,113.26161709300584,0
1,3,39.55,92.20216695167741,0
5,1,3.57,57.97474290880654,0
1,2,36.24,12.733553633860879,0
4,4,223.91,119.44686766797416,0
5,3,6.1,57.27324831908548,0
4,1,219.4,91.85834230327,0
7,5,4.55,115.57885735843035,0
7,4,8.97,58.03815640546684,0
5,1,20.54,66.48540992102875,0
5,2,1.73,110.8911664550938,0
3,4,68.3,110.15226347485094,0
6,1,71.52,48.552243203636934,0
6,3,50.67,104.24427675762199,0
5,2,49.37,79.16609872740737,0
6,3,113.0,111.7555685117195,0
6,4,141.46,65.32527437132798,0
1,2,4.6,92.24869914721599,0
1,3,195.26,123.95662517619462,0
1,2,3.46,97.6922169696153,0
5,2,73.83,27.867373221015573,0
1,3,118.5,53.26579655799083,0
2,3,9.89,88.24893289256119,0
7,6,61.38,46.66794230103644,0
7,3,20.06,59.285666077922635,0
7,6,108.72,109.37021754959653,0
7,3,1.0,88.46238406269256,0
5,2,95.64,57.06059502371647,0
7,2,81.92,55.70984728426464,0
7,5,6.32,114.8423689434277,0
2,4,86.67,128.01146161590034,0
4,3,31.7,63.465459698399144,0
1,1,76.74,10.776876615820138,0
1,4,24.61,28.72765326909343,0
4,2,4.44,72.44856850152996,0
3,5,75.38,90.74400096564355,0
3,5,99.7,94.48661308686292,0
4,3,165.1,33.05143041298937,0
7,5,99.56,109.88044283223871,0
1,4,176.92,75.50927352551307,0
1,4,102.23,118.33986664619552,0
1,2,74.41,62.8983455644689,0
4,5,39.97,86.96414710426174,0
6,4,7.15,34.519788672779136,0
1,1,55.85,45.67296394836882,0
5,4,74.72,82.83209878784801,0
2,4,2.08,83.84262050381997,0
1,2,129.32,127.23845064305404,0
5,2,16.06,112.55904751479106,0
5,1,146.67,118.91868381379996,0
3,2,98.19,90.86788751621238,0
7,2,58.9,68.53397240037505,0
4,2,134.26,33.86761997858456,0
7,3,7.7,82.76674026491611,0
6,3,37.27,107.5888730114577,0
1,1,378.6,58.99433993308514,0
7,5,25.9,104.44153941450051,0
7,2,64.61,108.17611927202883,0
7,1,73.55,35.87768002575202,0
7,5,102.19,66.97437789557671,0
4,3,48.1,57.88415030475905,0
2,4,189.99,11.351997102043816,0
6,3,62.43,30.900546710386656,0
7,5,36.92,86.86276720266139,0
6,2,48.81,94.91520527703024,0
1,2,16.15,65.57553914889074,0
1,2,46.71,35.12750775396089,0
3,3,86.61,32.484346359795644,0
1,2,10.13,91.32696137289199,0
5,4,93.97,88.07936724087023,0
4,4,224.13,107.91257795757303,0
7,3,3.16,35.92948990197369,0
3,3,73.7,118.1167415067727,0
7,4,8.73,106.97652429826428,0
6,3,69.32,97.49058671660023,0
2,2,79.24,102.04836997707427,0
6,1,11.97,92.91551818317927,0
7,6,69.4,87.85443469766977,0
3,4,23.76,117.23085431667313,0
7,5,96.97,51.24546683735438,0
2,3,28.68,73.42804723736451,0
3,2,72.67,45.94635460740273,0
1,1,61.2,49.31792724146103,0
7,3,5.99,75.86180494564398,0
7,5,47.08,22.072885555249396,0
1,5,8.48,105.23776817167898,0
6,4,34.38,103.30791095518178,0
1,5,6.26,24.280091171812902,0
1,2,47.21,108.1705550701704,0
4,3,49.52,84.50737138205223,0
7,5,2.35,40.42009864168434,0
3,4,55.18,25.286460535335618,0
1,5,67.92,18.632751560703852,0
1,2,8.92,72.74384009364104,0
6,2,28.67,47.32132146036657,0
1,2,68.88,73.90028531851907,0
1,3,84.12,48.32953740118334,0
6,5,4.46,88.40462998465256,0
6,1,20.87,82.55658585082676,0
1,3,20.33,54.13630733459418,0
7,2,85.57,31.00458746673457,0
2,3,8.39,50.75079224369858,0
1,3,7.12,77.32490608661116,0
2,2,88.22,40.65175342853956,0
7,5,8.91,75.17281435937882,0
1,2,3.84,55.24139482537914,0
1,2,56.48,95.50012245671408,0
5,2,2.78,109.86984369145756,0
6,4,75.63,96.64721184165123,0
6,5,178.36,64.02741957250569,0
1,3,79.51,30.10133384314004,0
1,4,9.23,63.43091121068839,0
3,1,119.57,86.11403857990504,0
1,4,45.44,48.03957312085121,0
1,5,9.61,43.03354120923415,0
3,2,43.07,74.98153249149287,0
7,2,75.49,66.96259779095865,0
7,5,109.95,69.26187111792346,0
7,5,123.79,68.18535048785948,0
7,4,7.82,85.49229515037395,0
1,5,9.78,119.52015155734102,0
5,4,8.05,28.692312181694376,0
4,3,4.22,27.56309004562576,0
6,3,5.87,98.0159033991131,0
6,2,9.44,133.38140752647382,0
4,3,90.57,93.43109451553539,0
3,2,2.02,55.019047314797824,0
2,3,34.05,54.29295612039852,0
6,1,150.61,90.1258945892088,0
2,4,936.33,58.28961267198282,1
7,2,124.13,104.31108903814659,0
1,5,195.15,57.888082194679086,0
6,1,1.27,132.2445799750785,0
3,4,76.93,33.555461440928084,0
1,5,60.82,81.97402173651933,0
6,3,185.89,27.774617805022785,0
6,3,62.31,33.67843093577221,0
5,3,24.06,52.193660724027175,0
5,1,48.01,51.4624606715516,0
2,2,105.33,62.677825669193496,0
4,4,77.92,107.68349491288988,0
4,3,107.3,13.86593562474967,0
7,5,72.18,33.195900170389436,0
4,3,9.89,109.29749106180334,0
2,2,20.99,121.30288982051235,0
6,2,9.78,121.18049541479733,0
3,5,9.46,31.015403897132003,0
1,2,5.24,44.17966404560241,0
5,4,6.98,87.4886509603095,0
6,4,25.94,83.49885931052047,0
7,5,92.02,92.41982451844228,0
6,3,19.56,80.87234444485136,0
5,5,98.71,92.07288280720353,0
4,2,22.64,123.13623960324588,0
7,4,83.37,85.1630869328896,0
7,2,43.92,99.29923071561682,0
6,5,37.41,72.61419523967683,0
1,3,31.3,112.9070302346475,0
4,5,1.37,43.23381489136341,0
5,1,4.25,90.71343172071082,0
2,2,55.01,40.32646259650081,0
4,3,18.9,107.17616312367971,0
6,2,38.52,69.20281413293412,0
6,3,7.02,124.78989565528536,0
4,5,13.25,46.01649767334381,0
1,2,922.65,52.67466517978489,0
3,5,106.67,116.8253402059248,0
3,3,96.92,69.76768964303422,0
4,4,27.04,114.11951463290409,0
4,3,50.23,26.97377528798302,0
1,3,3.72,36.689121474970094,0
5,4,12.61,34.0283196757407,0
6,2,103.7,86.51968245662793,0
7,4,19.25,72.4913806520373,0
2,5,80.62,110.47981112566126,0
5,1,106.44,99.19892223530928,0
4,5,32.16,115.10768117354986,0
4,4,178.95,74.85207663834684,0
4,4,78.83,30.991072799288194,0
3,3,9.73,65.33969961881425,0
6,3,46.08,102.98218119696419,0
2,3,6.27,54.404627367433285,0
5,5,13.12,119.26008879270317,0
6,2,63.35,93.98922612926685,0
3,5,64.03,114.92776836826098,0
3,3,59.02,19.66573280713197,0
2,5,15.8,124.52380530120004,0
7,5,2.51,89.56877549310406,0
4,3,52.1,111.4020509435802,0
1,5,5.43,88.72424467664463,0
6,5,92.56,58.69497277299978,0
4,2,2.02,80.25561890606652,0
3,5,228.92,52.68567775302454,0
7,4,27.0,103.51421783390562,0
3,5,34.75,105.65739510337471,0
7,3,118.31,126.97228532585109,0
3,2,41.55,81.6074957069518,0
7,3,28.9,114.18728182417782,0
7,2,27.19,32.04860770835091,0
6,1,6.45,75.01176352426435,0
5,1,71.55,49.070334606756795,0
5,5,4.32,91.21598819283858,0
1,1,34.89,104.01028263453873,0
7,5,5.64,20.453689557841805,0
7,5,113.0,111.29835113533026,0
3,2,78.38,33.79289895257672,0
6,1,8.13,67.8253724839352,0
1,3,5.49,86.62028678465322,0
5,2,38.38,55.73762660241508,0
2,2,50.62,89.68141482570262,0
7,4,82.99,20.67609144837912,0
1,3,17.73,132.568856152284,0
6,1,38.25,54.57529255745767,0
7,4,2.95,58.95308140491212,0
2,4,8.49,47.46574600597031,0
1,4,51.04,70.61034980528795,0
4,1,2.09,59.1697889665816,0
5,4,42.7,18.87784069165842,0
7,5,130.68,29.865122373234623,0
3,5,168.46,68.77307974860656,0
7,2,10.67,55.37088566879049,0
3,2,4.12,64.53150570688976,0
3,1,8.91,110.87997683325334,0
1,2,9.95,77.68992689826698,0
7,2,18.7,88.07267712648436,0
6,4,22.81,114.62275188383484,0
2,2,7.52,109.45550943041667,0
6,4,3.52,56.749430552272095,0
1,3,1.7,96.27097403729867,0
3,3,76.5,64.5371069033514,0
6,4,150.81,12.099237022659741,0
1,2,43.32,26.895647565315016,0
2,3,57.58,69.14154965119768,0
7,5,43.81,57.06150138097266,0
5,5,20.73,102.6922119292081,0
1,3,639.86,11.808248264320248,0
4,2,8.91,80.66426423908445,0
1,2,64.62,92.82637587773144,0
1,5,29.04,80.73101292074669,0
7,2,67.56,49.71188717694385,0
3,5,18.74,84.62045691639939,0
4,4,9.43,75.28893995089301,0
2,2,3.43,105.80040780746461,0
3,1,40.75,21.964031620710454,0
5,3,261.54,19.679435082402435,0
5,2,98.77,100.24197790945989,0
1,2,66.96,83.08046879163034,0
4,1,49.21,97.99301310254603,0
4,5,3.58,102.11994408680044,0
5,1,95.34,113.06989800627618,0
3,1,5.86,39.49304441600349,0
1,4,73.67,100.43426365893322,0
1,5,3.36,46.23517530243339,0
1,3,36.29,64.48451788261444,0
2,3,72.78,86.52406157662408,0
2,4,28.95,70.22988789202878,0
7,5,102.3,87.17876155409166,0
7,6,27.75,42.81811123184892,0
6,5,4.67,131.94627317395634,0
7,2,56.26,27.075986090595006,0
7,5,8.48,70.45587045963319,0
7,4,148.56,48.403392922222984,0
3,2,107.11,112.04851734154506,0
4,5,173.85,118.10549136267362,0
7,1,25.69,85.94821083694812,0
7,4,1.8,99.97706544963943,0
5,2,73.08,90.8437779891654,0
2,4,24.09,70.40633865539615,0
7,4,21.77,27.281896869761123,0
3,1,56.57,77.13133040183553,0
1,1,215.9,58.063317849727774,0
4,5,10.38,75.27873495894826,0
4,4,97.14,124.65715185867073,0
1,3,76.62,46.6936012180265,0
7,5,6.57,85.75574746968965,0
1,5,8.03,74.21181894715006,0
2,4,71.59,57.817593621730126,0
6,1,9.69,74.40134367415503,0
7,4,19.65,87.51206804352172,0
3,4,42.07,21.634602150076745,0
1,1,238.07,70.3634999093048,0
4,4,51.23,65.79360410458003,0
2,2,34.25,31.997874706831723,0
3,5,44.55,30.391293874106566,0
4,4,58.6,46.3077406883769,0
5,4,41.54,70.43509109090768,0
7,2,34.83,62.39793100746109,0
6,1,3.81,125.36158574415138,0
5,3,81.47,64.44360357489803,0
7,4,75.83,74.61079454197908,0
1,2,82.58,70.55716528436918,0
3,3,72.69,33.405210586283864,0
5,2,32.91,66.93391240197646,0
6,4,2.74,63.26537645641978,0
7,4,5.72,93.92518160090212,0
1,2,8.17,88.01618657689897,0
1,3,166.86,110.39437293009834,0
1,3,182.68,109.29303380028024,0
5,2,80.33,67.0212767849013,0
3,5,14.74,119.34288703779008,0
2,1,5.77,100.50776840534525,0
2,5,99.39,18.504828262901913,0
5,3,4.45,92.16637362234128,0
6,4,8.03,68.81625483465676,0
3,5,163.57,111.96045673658902,0
7,5,90.78,85.95412561314241,0
1,5,4.31,105.39891783253613,0
6,1,75.65,32.305360129708454,0
5,3,153.51,111.11073302832648,0
6,5,8.64,60.523130921536755,0
5,4,109.54,98.67978638000983,0
2,4,93.18,49.3037899370451,0
7,4,46.64,28.7620788354563,0
3,3,198.28,66.18088383606451,0
6,1,3.37,90.1046510459223,0
4,3,82.61,111.25392767154045,0
3,1,23.66,99.61449940004418,0
1,3,234.63,83.78998522729142,0
6,1,18.61,42.96927697024488,0
6,3,58.38,136.40712766737434,0
7,5,52.16,67.37454634446787,0
7,2,143.86,108.20618206314641,0
1,5,2.2,72.3103477078754,0
6,3,31.28,75.4619943638768,0
1,4,79.29,46.52265533250264,0
7,5,6.09,72.9506420401827,0
3,4,190.16,41.38661224648265,0
1,5,82.91,67.82232808459432,0
1,3,56.14,103.31664081206237,0
7,5,6.09,55.05281020388721,0
6,5,48.81,100.83698358417409,0
2,4,94.83,75.83292210105705,0
6,4,102.3,47.19902806136718,0
1,4,118.26,48.87153347592345,0
3,4,492.74,73.66809727095118,0
5,2,7.51,108.14228074936098,0
2,4,2.15,57.99187540149763,0
6,4,64.26,108.01682236146382,0
1,4,4.3,105.28174763501139,0
7,2,2.08,109.0645426793284,0
4,4,53.49,98.0701830413221,0
3,1,35.45,112.86907313749346,0
7,2,101.78,114.73939253493263,0
2,3,222.91,7.923014944628923,0
1,3,182.86,81.92079693974138,0
7,5,3.64,54.01363218951589,0
6,4,41.0,95.4540623581799,0
1,3,137.83,31.737664387330213,0
2,3,111.92,85.87229271971117,0
7,3,78.78,94.55247189960635,0
1,2,44.74,7.618279527702062,0
2,3,1.03,26.44103974584936,0
4,2,27.31,91.76280657161037,0
6,4,62.22,95.10551007811777,0
6,3,72.69,98.48413791178037,0
1,4,105.23,67.4531228015517,0
7,4,5.79,29.828490295942064,0
1,5,84.6,92.44585356365572,0
2,3,42.37,50.359504970745164,0
1,3,5.2,24.88827472733077,0
3,2,9.58,63.23501141448485,0
1,1,21.78,88.31810177686855,0
4,2,86.01,95.24247651467525,0
1,3,12.42,70.26143671179264,0
4,1,7.39,56.72497985411473,0
2,4,67.26,93.96749577451874,0
1,5,48.95,69.33821351590714,0
2,3,54.85,116.96716839942464,0
4,1,66.78,69.17433246850831,0
4,2,130.66,89.505915907651,0
4,4,133.21,112.16979119632136,0
7,4,91.07,88.27058334856422,0
3,3,57.19,71.75333705860041,0
3,3,1.14,33.80508825974319,0
7,1,8.77,19.862842903925305,0
6,4,50.85,18.761367720793988,0
3,4,47.07,82.29117813957586,0
3,4,106.7,59.517593878148276,0
4,2,6.62,56.19922966553233,0
2,3,1006.73,82.92896372339472,1
7,5,5.25,98.37005649239131,0
1,5,27.23,88.3139915735149,0
7,3,202.59,89.12034922752638,0
1,3,57.78,84.92415891221552,0
6,1,55.68,30.91859853322499,0
4,2,49.15,8.946851052691216,0
2,4,112.98,116.22168550193331,0
2,3,76.93,74.13969397476585,0
4,1,56.43,54.27321010638398,0
