amt,is_fraud,trans_date_trans_time,distance,day_of_week,week_of_month
139.64,0,2019-04-10 11:25:09,114.65304593133487,3,2
109.09,0,2019-01-02 14:17:32,98.23650784164741,3,1
82.9,0,2020-01-24 11:00:27,66.8496703133034,5,4
54.24,0,2020-05-18 12:32:19,130.82098477862107,1,4
6.78,0,2019-05-20 14:52:42,101.39881142895787,1,4
83.0,0,2019-09-09 10:29:30,83.49081904291185,1,2
4.14,0,2019-08-07 17:59:52,50.02460701709667,3,2
24.71,0,2019-09-18 20:48:38,82.50002214254478,3,3
152.45,0,2019-05-29 10:57:46,91.41199611368506,3,5
89.06,0,2019-05-27 19:22:21,73.3999941282979,1,5
13.64,0,2019-05-20 22:10:18,81.00615677979378,1,4
95.21,0,2019-05-21 14:47:47,59.82937253752447,2,4
60.6,0,2020-03-04 14:07:47,100.48903230017157,3,1
37.66,0,2020-05-19 15:53:28,110.93767681854041,2,4
28.01,0,2020-03-28 08:24:57,90.6454739121285,6,4
40.72,0,2019-06-28 22:44:19,104.95768770085532,5,5
7.84,0,2019-10-12 09:51:47,58.009594266413586,6,2
47.11,0,2020-01-06 13:01:42,66.77369980055508,1,2
87.24,0,2019-05-16 04:57:34,86.50847533076953,4,3
58.04,0,2019-03-30 20:30:12,80.36361815175819,6,5
91.04,0,2019-11-29 12:54:16,89.68010315360269,5,5
72.01,0,2019-12-01 08:35:41,75.42777500868921,7,1
6.35,0,2019-09-09 17:52:44,54.10460598938213,1,2
3.53,0,2019-05-27 22:21:13,57.65469970508445,1,5
6.01,0,2019-07-07 21:04:40,60.73505491238531,7,2
154.99,0,2020-02-25 13:49:14,97.15598536460493,2,5
69.98,0,2020-06-16 23:12:14,90.25119447037184,2,3
9.85,0,2020-03-17 02:30:31,131.2389236755087,2,3
2.77,0,2019-07-15 22:51:22,105.51962967320235,1,3
110.12,0,2020-06-18 05:25:50,107.59429065854545,4,3
62.42,0,2020-02-20 18:21:56,75.55755454498012,4,4
2.78,0,2019-07-02 07:06:55,118.24984428380614,2,1
124.97,0,2019-09-28 04:22:40,50.23573658542859,6,4
49.13,0,2019-09-16 06:27:00,95.45001393379754,1,3
40.88,0,2020-02-05 02:37:51,103.8614648867892,3,2
50.64,0,2019-06-17 15:18:14,142.37099923208893,1,4
7.82,0,2019-03-11 13:57:15,91.37632976675395,1,3
5.1,0,2020-02-08 15:19:28,104.3306825515212,6,2
8.01,0,2019-03-03 12:54:47,71.33761322242327,7,2
74.99,0,2020-01-04 22:44:32,89.14240926183409,6,1
82.21,0,2019-08-24 10:27:46,37.340753830065154,6,4
48.11,0,2019-03-27 18:33:23,73.872304326723,3,5
21.54,0,2019-05-21 11:21:08,88.3581342895729,2,4
47.03,0,2019-12-14 16:18:11,124.00868410261319,6,2
4.41,0,2020-05-09 19:04:31,83.91012324636716,6,2
89.87,0,2019-12-14 07:32:27,101.69158241578708,6,2
71.55,0,2019-09-16 14:41:11,32.70791730723473,1,3
217.94,0,2019-06-19 00:24:59,34.28761336096615,3,4
78.97,0,2019-12-23 20:44:00,35.11908230558311,1,4
4.99,0,2019-06-13 19:43:15,97.85828374967848,4,3
24.19,0,2019-01-27 12:11:12,75.6689474930691,7,5
3.0,0,2019-03-03 11:14:01,49.35381130329439,7,2
57.51,0,2019-04-06 20:12:31,51.02746821470557,6,1
43.33,0,2020-01-27 14:15:40,96.80253506292112,1,5
77.53,0,2019-06-17 00:22:26,54.9910867618744,1,4
75.91,0,2020-05-31 04:07:13,25.886210078679397,7,6
45.85,0,2019-03-21 10:45:35,102.22788276706295,4,4
21.09,0,2019-07-06 16:10:57,95.52791512328353,6,1
97.26,0,2020-05-26 22:11:08,64.18521652478138,2,5
18.27,0,2019-10-27 13:24:50,41.71446576416189,7,5
17.14,0,2019-06-16 15:07:13,82.33008775682848,7,4
64.19,0,2019-02-17 23:16:21,81.45631346378107,7,4
2.04,0,2019-11-01 16:25:39,83.71122174988199,5,1
76.85,0,2019-04-12 05:39:26,103.12137092632227,5,2
41.97,0,2019-09-25 21:25:07,74.2765848060603,3,4
143.3,0,2019-04-05 06:36:01,49.62335795794144,5,1
242.98,0,2019-01-14 17:09:56,41.818080608930394,1,3
44.81,0,2019-07-01 12:54:10,38.81560475921287,1,1
107.26,0,2019-08-12 07:35:27,108.21534164574882,1,3
27.67,0,2020-03-22 15:30:58,44.443762647312504,7,4
74.95,0,2019-08-23 11:51:13,92.2873049961399,5,4
71.0,0,2019-12-07 06:38:57,53.06315097804974,6,1
6.53,0,2020-01-30 06:29:49,67.90405637616861,4,5
5.84,0,2020-05-11 05:55:52,118.32255428744938,1,3
3.0,0,2019-05-02 03:24:41,57.33461101574661,4,1
98.85,0,2019-11-18 00:22:39,112.91618058966749,1,4
3.73,0,2019-04-03 20:16:50,52.065401944570965,3,1
138.26,0,2020-04-27 17:11:10,89.72921226436632,1,5
38.51,0,2019-12-07 02:23:24,102.52366612408821,6,1
30.59,0,2019-09-12 20:46:12,78.5500058425593,4,2
2.68,0,2019-11-03 21:29:00,27.141616132102055,7,2
53.81,0,2020-04-07 19:15:38,129.2262436617228,2,2
70.0,0,2019-08-24 04:14:42,76.03826145146061,6,4
73.9,0,2019-11-24 07:57:19,68.98501534437888,7,5
160.09,0,2019-08-15 04:38:51,63.45013580945918,4,3
36.33,0,2020-06-02 04:27:49,125.75374309521231,2,1
52.67,0,2019-09-09 03:26:46,107.90378997524238,1,2
98.55,0,2019-12-17 10:27:39,47.831644202428016,2,3
54.3,0,2019-03-10 08:38:38,73.6086746293094,7,3
293.49,0,2019-04-14 20:33:08,92.33247808476685,7,3
74.33,0,2019-01-24 12:13:45,32.01290977813749,4,4
84.05,0,2019-01-21 21:16:57,79.58761365646579,1,4
8.14,0,2019-04-16 10:44:48,84.3966139974577,2,3
55.66,0,2019-02-11 06:07:40,103.369862492989,1,3
81.52,0,2020-06-04 02:04:27,86.66677667457598,4,1
13.86,0,2019-11-24 20:33:59,61.65877738103148,7,5
84.3,0,2019-05-01 23:29:12,99.9254833238753,3,1
1.6,0,2019-08-19 05:18:02,80.88435373192053,1,4
168.74,0,2019-06-23 02:12:56,38.286222850907784,7,5
2.43,0,2019-12-20 09:14:40,57.21852132612153,5,3
10.62,0,2020-03-05 03:39:05,90.0406603469591,4,1
56.3,0,2020-04-22 05:08:12,44.3680973578397,3,4
2.37,0,2019-03-18 22:08:07,57.02518769359376,1,4
41.75,0,2019-12-27 19:59:51,82.0512238766821,5,4
134.46,0,2019-12-09 00:22:03,61.96890118620803,1,2
8.5,0,2020-05-14 16:41:05,80.63533986544579,4,3
1.65,0,2019-11-16 02:34:19,61.600937261500796,6,3
70.09,0,2020-03-10 11:35:56,83.5269246045148,2,2
3.27,0,2019-01-14 14:16:20,47.103738184207245,1,3
50.07,0,2020-03-28 02:11:06,73.13585327321451,6,4
17.01,0,2020-04-06 16:16:01,82.76037766561481,1,2
37.02,0,2019-12-24 17:08:39,107.40430897139477,2,4
1.08,0,2019-09-20 12:33:43,79.81948544717793,5,3
161.6,0,2019-09-24 14:00:12,81.32485932780763,2,4
5.47,0,2019-05-26 22:06:59,81.4670672823424,7,5
74.74,0,2019-06-26 19:02:44,54.708682298610825,3,5
6.8,0,2020-04-21 13:30:13,81.37492109146693,2,4
86.83,0,2019-02-16 20:29:37,13.366345459497184,6,3
55.48,0,2020-01-10 03:18:50,135.1676767504978,5,2
42.03,0,2020-01-13 21:12:06,38.9137111395992,1,3
1.88,0,2019-08-07 22:36:55,60.124690264726254,3,2
66.86,0,2020-04-11 08:56:03,109.39046426680167,6,2
29.59,0,2019-07-17 23:07:04,111.13140845949623,3,3
23.68,0,2019-10-10 23:27:44,113.52726681111169,4,2
33.4,0,2020-04-07 12:11:27,70.6557229540704,2,2
52.81,0,2020-03-30 01:51:36,21.403095464269036,1,5
90.5,0,2020-01-24 16:15:24,63.304058673334204,5,4
74.56,0,2019-12-06 03:14:25,106.27914296249881,5,1
74.94,0,2020-04-26 19:12:16,33.023267914435436,7,5
93.43,0,2019-11-13 20:53:42,90.22630565909789,3,3
31.28,0,2020-03-04 04:44:54,14.218553196718501,3,1
12.73,0,2020-06-15 19:03:17,66.83393387540147,1,3
58.35,0,2019-05-27 20:52:24,84.04015470619804,1,5
5.39,0,2019-10-12 05:23:31,62.06722536589811,6,2
26.76,0,2019-09-28 02:21:40,78.95216950102248,6,4
79.53,0,2019-06-03 10:26:02,107.71476055118552,1,2
64.52,0,2019-01-20 00:18:31,120.55437226340315,7,4
3.4,0,2019-08-26 19:47:49,135.60365722467037,1,5
73.11,0,2019-07-16 17:36:45,46.042906843277684,2,3
132.96,0,2019-06-11 18:08:49,69.0917205394693,2,3
13.65,0,2019-05-01 13:02:48,93.52992541513211,3,1
1.53,0,2019-03-03 05:46:15,58.143145655758765,7,2
50.74,0,2020-03-09 23:23:23,15.304539845833055,1,2
2.94,0,2019-09-22 17:31:08,110.53759290356612,7,4
275.48,0,2020-05-10 16:03:22,99.82740541610119,7,3
118.02,0,2019-07-21 11:39:37,28.079635107669393,7,4
84.14,0,2020-05-24 21:28:43,97.61232977345973,7,5
33.78,0,2019-12-29 04:44:17,49.380663223501884,7,5
60.01,0,2019-10-27 02:25:05,57.74772654599567,7,5
55.44,0,2019-01-15 09:50:38,54.12625125278264,2,3
58.01,0,2020-04-21 22:52:40,59.708530840815996,2,4
43.26,0,2019-11-09 22:50:31,108.31689041492798,6,2
5.76,0,2019-04-04 19:54:52,104.68358689628462,4,1
69.76,0,2019-06-16 00:29:46,87.2268112650802,7,4
26.77,0,2019-08-26 18:29:20,100.96378697331413,1,5
4.01,0,2019-12-15 11:34:25,44.26837466970535,7,3
65.96,0,2020-01-27 06:59:34,34.08111185312357,1,5
89.69,0,2020-05-18 03:43:37,50.56106833803073,1,4
595.5,0,2019-04-14 18:21:29,81.33946950788288,7,3
114.15,0,2020-03-14 07:39:49,42.666534364431115,6,2
9.68,0,2019-02-21 03:49:27,90.54911235843937,4,4
231.97,0,2020-02-03 10:57:12,83.46916539543692,1,2
63.04,0,2019-05-13 07:18:11,124.08438858418596,1,3
15.71,0,2019-06-23 17:42:45,106.76530737471644,7,5
10.65,0,2019-09-22 22:41:27,103.43466925253605,7,4
37.29,0,2019-05-17 18:13:47,60.130772653678065,5,3
7.96,0,2020-01-15 20:55:45,62.93874573172309,3,3
178.85,0,2019-06-16 02:52:51,70.27061938645394,7,4
353.41,0,2020-02-24 20:16:12,90.40051387912348,1,5
40.54,0,2019-06-18 15:42:22,97.44321099101553,2,4
53.89,0,2019-05-19 06:30:25,37.343099089859436,7,4
46.46,0,2019-09-21 20:52:46,78.64343718712107,6,3
83.18,0,2020-01-06 02:35:55,32.001856761039846,1,2
33.66,0,2019-03-11 09:43:47,117.50681200323501,1,3
9.35,0,2020-02-19 16:34:05,54.828430404230794,3,4
2.26,0,2019-09-11 20:28:13,124.15068449405253,3,2
49.5,0,2020-05-02 03:23:00,97.14333643151774,6,1
105.27,0,2019-02-07 04:01:12,77.76665809560289,4,2
4.93,0,2020-05-05 21:29:10,90.16234443908422,2,2
774.04,0,2019-02-11 03:10:08,109.30649452691416,1,3
4.77,0,2020-05-30 02:20:33,29.8058111162537,6,5
47.17,0,2019-06-22 22:13:07,46.85543122658525,6,4
6.06,0,2020-02-13 12:51:28,60.463589098954564,4,3
9.69,0,2019-08-18 11:03:26,95.86489087371422,7,4
89.02,0,2020-01-04 03:53:07,9.423232101099702,6,1
7.53,0,2019-12-13 06:21:30,47.391847274192145,5,2
121.19,0,2019-02-21 23:52:42,117.04569735812713,4,4
2.45,0,2020-01-27 15:01:06,104.65598727920514,1,5
3.57,0,2020-05-24 12:22:10,110.79921215073776,7,5
9.65,0,2020-03-17 21:29:33,106.68471038082993,2,3
1.53,0,2019-04-16 03:22:06,33.4651553297903,2,3
63.33,0,2019-10-23 07:18:49,108.36044613202533,3,4
53.29,0,2019-04-30 20:51:59,67.4839030461862,2,5
80.89,0,2020-03-23 11:34:42,69.64601235688795,1,4
3.55,0,2020-06-18 09:23:11,40.89473747348142,4,3
49.55,0,2019-08-26 12:14:16,116.2106367672434,1,5
58.03,0,2019-09-10 22:00:14,71.12240519209786,2,2
57.29,0,2019-09-29 03:52:03,128.9072923514492,7,5
70.96,0,2019-01-19 23:04:42,113.24668832631254,6,3
50.25,0,2020-05-30 01:37:07,40.46093593128723,6,5
170.38,0,2020-02-06 21:43:24,40.29025721366456,4,2
94.88,0,2020-04-07 20:10:09,101.0664922355477,2,2
14.54,0,2020-03-09 22:34:57,16.32183235549414,1,2
39.33,0,2020-03-16 22:29:38,28.10340223264287,1,3
53.84,0,2019-11-17 18:15:43,21.881812550153775,7,4
79.17,0,2019-11-09 03:34:28,124.7459489691267,6,2
119.01,0,2019-09-15 14:44:15,69.25507713882136,7,3
120.05,0,2019-07-01 07:10:23,62.760032042436904,1,1
1.1,0,2020-01-22 18:41:33,86.22652499640056,3,4
87.92,0,2019-03-02 09:10:55,98.5762325271339,6,1
38.99,0,2020-03-08 01:29:26,31.661640000954947,7,2
34.41,0,2020-02-14 00:17:07,63.78068425366985,5,3
9.46,0,2019-04-01 13:00:54,51.90610566446284,1,1
7.25,0,2019-07-28 21:52:20,78.1942589335209,7,5
7.24,0,2019-01-23 18:06:07,21.714415343880976,3,4
43.45,0,2020-03-17 11:13:25,99.7384181532831,2,3
41.39,0,2019-12-13 13:46:17,92.19275572352389,5,2
74.17,0,2019-10-28 06:27:58,102.62170575648693,1,5
103.39,0,2019-01-21 11:38:12,92.00096280264633,1,4
131.64,0,2020-06-03 06:56:11,72.92214338453532,3,1
75.59,0,2020-03-10 16:21:07,105.02111615248025,2,2
122.72,0,2019-08-29 00:04:51,105.65986660804049,4,5
15.87,0,2019-07-07 07:48:57,68.39366001480286,7,2
273.75,0,2019-12-28 05:21:03,113.07736040109555,6,4
30.79,0,2019-12-19 08:04:53,125.71936590419,4,3
88.82,0,2020-03-11 02:15:11,72.3356938054777,3,2
98.44,0,2019-03-11 05:27:33,86.9668519770264,1,3
107.7,0,2019-04-07 12:00:08,67.66885700171761,7,2
9.24,0,2019-08-19 08:38:56,90.79920685136779,1,4
6.91,0,2019-12-24 01:09:48,95.72857282848558,2,4
6.51,0,2020-04-21 03:07:17,78.92682877474059,2,4
94.7,0,2019-06-17 00:41:26,103.79400977402166,1,4
58.68,0,2019-10-15 16:49:33,95.91420101989662,2,3
194.31,0,2019-06-13 11:04:53,93.60023552911707,4,3
81.09,0,2019-02-27 02:25:00,61.523268877397925,3,5
31.76,0,2019-04-18 03:30:54,89.22744759126746,4,3
6.66,0,2019-04-15 16:31:07,19.8944315668951,1,3
8.42,0,2019-01-19 13:44:01,88.98817078648553,6,3
6.12,0,2019-10-04 19:39:03,58.48538637729126,5,1
13.3,0,2020-06-04 18:19:52,108.67374898642987,4,1
9.72,0,2019-06-20 10:06:36,100.819641498807,4,4
59.23,0,2020-01-25 10:02:06,49.097509267221994,6,4
7.13,0,2019-11-12 01:38:51,21.277505594560097,2,3
51.18,0,2020-02-13 23:03:50,13.652049430996428,4,3
73.08,0,2019-12-01 13:04:44,65.51786227971645,7,1
6.01,0,2019-03-14 13:07:39,51.098182657642205,4,3
19.84,0,2019-09-29 23:16:07,89.3798529865338,7,5
56.66,0,2020-05-26 20:29:50,93.46249174077961,2,5
51.3,0,2019-01-08 11:58:59,63.028318226607716,2,2
161.71,0,2020-01-12 20:33:38,81.4255304272729,7,3
872.81,0,2019-12-21 22:43:22,107.84621733780283,6,3
52.94,0,2020-02-23 02:07:42,75.33694369269574,7,5
2.67,0,2019-06-19 17:53:22,101.94128441338277,3,4
101.28,0,2020-01-05 08:15:35,109.64902008574269,7,2
103.07,0,2019-11-22 19:23:28,37.4855743438627,5,4
3.81,0,2020-05-26 15:02:59,110.03324612388376,2,5
1.19,0,2020-04-04 18:49:06,86.91129561103303,6,1
7.39,0,2019-03-27 08:22:23,89.79393521795448,3,5
145.79,0,2019-01-17 21:57:53,44.03416353207788,4,3
72.32,0,2019-08-25 12:56:09,82.00982042796822,7,5
120.02,0,2019-12-13 05:54:25,96.97736223863032,5,2
47.23,0,2019-11-09 14:56:03,79.95339236228466,6,2
27.7,0,2019-03-07 20:23:13,81.6850971385025,4,2
36.92,0,2019-03-18 00:39:50,104.59972946766369,1,4
210.1,0,2019-02-22 08:12:28,87.72499679514586,5,4
98.64,0,2019-08-11 18:47:00,102.02469624816563,7,3
21.92,0,2019-06-09 18:19:28,32.160750421233075,7,3
7.01,0,2019-05-14 16:10:10,49.22717925066857,2,3
75.6,0,2019-02-19 12:23:29,78.08318836635841,2,4
61.5,0,2020-01-07 03:49:55,58.398831889619025,2,2
9.03,0,2020-02-28 13:24:52,51.517488828320566,5,5
88.75,0,2019-03-11 09:39:27,89.15436351783605,1,3
1.71,0,2019-02-15 13:42:53,43.11021347875784,5,3
142.34,0,2020-06-10 03:06:23,110.89959993872947,3,2
82.92,0,2019-12-30 18:55:10,16.44832745401454,1,5
70.74,0,2019-05-30 10:23:28,59.55372517571392,4,5
153.49,0,2020-04-28 15:11:44,74.07876467552374,2,5
114.39,0,2019-11-24 23:45:27,134.5248819392497,7,5
20.58,0,2019-10-05 18:42:55,66.98179177602283,6,1
56.11,0,2019-11-20 13:55:15,38.18352886455158,3,4
54.18,0,2019-12-26 02:23:09,73.83298029632473,4,4
58.03,0,2019-05-21 13:11:25,33.99010682127107,2,4
217.71,0,2020-04-20 09:06:02,65.65489586781932,1,4
146.76,0,2019-09-29 13:45:25,51.820161655962146,7,5
17.56,0,2019-07-03 12:53:54,75.64839692243841,3,1
6.27,0,2020-05-15 16:51:32,108.63405024532958,5,3
54.59,0,2019-06-27 11:54:08,76.2936327457992,4,5
42.59,0,2019-10-05 06:16:51,69.28609421605766,6,1
5.8,0,2019-12-23 13:08:13,55.04558264010895,1,4
83.62,0,2019-01-28 15:18:33,107.92666618040107,1,5
21.92,0,2019-03-14 12:45:24,110.02446577239071,4,3
106.42,0,2019-05-19 12:29:47,89.16552644977237,7,4
66.93,0,2019-03-12 15:19:42,79.69560283047014,2,3
1.7,0,2019-11-01 23:16:14,101.88768062547798,5,1
5.75,0,2019-10-12 01:56:32,100.72560636502439,6,2
3.12,0,2019-08-20 03:48:45,89.07208730832286,2,4
89.76,0,2019-08-21 14:08:04,73.23979037119432,3,4
4.89,0,2019-03-17 16:39:13,83.62343600180154,7,4
11.06,0,2019-10-06 21:21:17,58.644308346795995,7,2
4.81,0,2019-11-28 17:35:03,62.252373771745674,4,5
23.06,0,2019-08-06 21:02:56,67.25265055541105,2,2
73.98,0,2019-06-27 06:53:27,109.70485449245965,4,5
67.29,0,2020-03-29 08:58:02,74.76101188457854,7,5
113.47,0,2019-07-01 23:38:49,64.26520189808595,1,1
67.28,0,2019-04-28 19:04:39,103.45296668163184,7,5
28.53,0,2019-12-16 23:37:11,94.09881931927357,1,3
95.56,0,2019-04-25 18:46:28,115.92835694861006,4,4
132.99,0,2019-09-30 06:47:13,72.13845930932953,1,5
26.96,0,2020-03-12 11:53:05,81.59705883959703,4,2
13.78,0,2019-12-25 16:47:44,59.36030520920255,3,4
43.03,0,2019-08-17 02:08:47,101.87047015534829,6,3
56.99,0,2019-09-27 05:34:54,81.13373175272513,5,4
35.24,0,2019-03-18 04:48:33,101.47572386205644,1,4
201.46,0,2019-05-08 11:05:43,69.77131125313828,3,2
5.14,0,2019-01-20 22:59:11,60.90884857393278,7,4
93.75,0,2019-08-30 16:52:07,59.0816583964498,5,5
4.23,0,2019-07-22 17:58:23,53.940326171935936,1,4
9.7,0,2019-07-10 20:08:01,80.13266260740014,3,2
227.5,0,2019-10-18 23:43:35,111.86492472980908,5,3
66.17,0,2020-01-24 11:11:26,27.735289194208377,5,4
41.11,0,2019-08-25 07:37:56,14.617101639266265,7,5
39.52,0,2019-11-25 20:32:00,104.49256393133247,1,5
24.25,0,2019-12-19 15:24:37,39.851870271702744,4,3
90.99,0,2020-05-03 23:39:28,104.45412783131002,7,2
121.8,0,2020-05-05 23:22:31,89.52374793531175,2,2
73.8,0,2019-12-02 20:47:30,67.5483520654184,1,1
53.71,0,2019-06-09 23:02:07,114.34615382678885,7,3
52.36,0,2019-08-19 09:01:06,36.673900905290154,1,4
62.79,0,2020-03-30 12:45:34,44.46221862972009,1,5
28.57,0,2019-05-12 12:25:27,39.84260711200124,7,3
77.91,0,2019-04-24 16:05:21,111.0477792725328,3,4
47.52,0,2019-02-09 23:00:18,67.49886145891658,6,2
494.87,0,2019-07-28 16:29:39,65.89655478167505,7,5
4.77,0,2019-02-12 13:06:18,116.39495158253071,2,3
49.32,0,2019-01-04 23:18:58,92.1863073989304,5,1
17.34,0,2019-11-07 06:47:08,41.95611176461391,4,2
4.19,0,2019-08-04 12:19:12,92.5305741549421,7,2
85.08,0,2020-04-30 17:47:40,46.788732807460484,4,5
6.15,0,2020-05-26 20:50:31,111.96701258109937,2,5
12.75,0,2019-03-17 19:18:18,7.557016888910603,7,4
64.99,0,2020-02-23 19:14:13,49.852505542277406,7,5
236.15,0,2020-01-20 19:54:07,88.66633319469214,1,4
27.26,0,2020-06-16 10:51:51,34.395843786458286,2,3
187.13,0,2019-07-07 19:27:57,71.7300483210948,7,2
5.24,0,2019-08-30 22:57:43,46.65081478785107,5,5
12.38,0,2020-06-17 14:23:16,116.42724790604775,3,3
91.21,0,2019-06-22 01:57:17,85.88420891867835,6,4
3.75,0,2019-12-11 19:06:00,86.18713164567367,3,2
127.99,0,2019-07-27 15:39:48,64.39460749469107,6,4
142.04,0,2019-04-20 13:45:08,106.46741928487197,6,3
7.12,0,2019-07-02 18:45:48,81.44675344913546,2,1
6.84,0,2019-07-14 12:01:18,57.80761593454336,7,3
13.0,0,2019-12-04 22:59:19,39.904886523499925,3,1
6.33,0,2019-12-05 07:50:35,62.68604320318781,4,1
17.77,0,2019-02-14 18:44:11,100.37409654752324,4,3
48.92,0,2019-08-21 02:37:22,98.24463631968844,3,4
13.53,0,2019-03-09 21:39:36,113.08615742544022,6,2
49.66,0,2019-04-26 13:39:01,102.21131818412252,5,4
127.27,0,2020-01-12 05:41:00,92.9879320863349,7,3
35.57,0,2020-05-24 13:54:22,92.28355889652192,7,5
173.39,0,2019-12-28 08:14:07,34.979204274120754,6,4
134.89,0,2020-02-16 20:42:22,101.9464095809472,7,4
42.72,0,2019-04-20 11:13:41,53.46691582197751,6,3
17.28,0,2019-12-27 15:26:29,66.96062022419144,5,4
51.09,0,2019-03-30 18:56:58,75.0915620461102,6,5
4.61,0,2020-02-06 21:36:04,106.00505593955482,4,2
128.69,0,2020-05-17 06:45:12,123.81958270058918,7,4
25.31,0,2019-07-21 16:30:00,62.67667189570056,7,4
80.02,0,2019-12-12 16:51:43,32.277198597459154,4,2
201.55,0,2019-07-21 05:38:32,108.27909201893034,7,4
102.11,0,2019-09-10 20:31:13,64.43140766012199,2,2
6.81,0,2019-07-07 19:40:27,94.08571490686577,7,2
22.15,0,2019-12-29 20:01:30,50.84453206291412,7,5
41.27,0,2020-05-19 08:21:48,36.79939992316955,2,4
71.38,0,2020-03-08 22:26:04,94.89379749516036,7,2
205.81,0,2019-12-02 14:09:13,130.78427512178536,1,1
71.07,0,2019-09-01 23:00:50,66.96891826914184,7,1
3.77,0,2020-03-05 13:55:22,51.30697885209371,4,1
9.09,0,2019-10-11 22:15:40,83.63436851051164,5,2
85.1,0,2020-01-26 18:52:40,119.51587359562063,7,5
64.34,0,2019-12-03 15:27:26,111.34028566321057,2,1
7.78,0,2019-07-01 17:56:59,110.78103223141132,1,1
2.51,0,2019-12-18 23:41:05,72.42507529560446,3,3
87.69,0,2019-12-09 11:23:18,89.68856110981233,1,2
34.72,0,2020-01-06 16:31:34,88.18212982723011,1,2
114.0,0,2019-12-02 11:41:02,27.370487943780432,1,1
39.88,0,2019-01-09 16:41:19,30.358157494305583,3,2
60.26,0,2019-05-13 03:03:55,76.02077147523669,1,3
146.73,0,2020-03-13 13:13:27,104.094524548717,5,2
33.63,0,2019-03-31 05:49:18,47.76028106463907,7,6
41.0,0,2020-02-19 19:17:43,95.57205642904869,3,4
3.2,0,2019-08-27 13:31:00,112.33500600198633,2,5
61.29,0,2020-04-20 12:15:25,84.54266812736122,1,4
9.49,0,2020-05-24 14:37:42,66.04725258160721,7,5
3.42,0,2019-11-29 01:18:17,93.0651519550141,5,5
6.54,0,2019-11-10 15:39:27,29.84404747519575,7,3
132.26,0,2019-08-19 20:01:37,73.15157556796295,1,4
44.88,0,2020-04-14 08:29:31,100.88948586317095,2,3
43.6,0,2019-12-04 14:12:46,93.42160774354403,3,1
95.81,0,2020-04-14 12:37:15,81.2483253377718,2,3
5.3,0,2019-02-09 03:30:29,55.63037202423493,6,2
70.28,0,2020-06-15 23:40:29,24.98738507509766,1,3
28.16,0,2019-09-11 23:57:58,62.29646661579043,3,2
80.53,0,2019-02-28 00:09:04,103.908704902603,4,5
4.07,0,2019-07-02 17:26:07,100.02440922233654,2,1
64.78,0,2019-07-24 21:34:18,113.02087152453254,3,4
2.06,0,2019-05-28 22:04:08,91.4050315038717,2,5
1053.93,1,2019-03-15 23:24:16,91.41524384811318,5,3
4.69,0,2019-08-01 15:06:57,83.28507686234153,4,1
108.19,0,2019-12-08 11:39:56,98.70190899227894,7,2
43.63,0,2019-11-28 17:53:33,74.47286858537251,4,5
21.98,0,2020-01-24 09:25:43,70.81923245482162,5,4
13.2,0,2019-11-05 19:22:30,112.15152132830596,2,2
31.97,0,2019-10-17 13:46:43,103.73702480004562,4,3
20.92,0,2019-02-18 20:23:56,28.369747563702965,1,4
23.53,0,2019-11-09 13:41:44,111.14572194519111,6,2
69.34,0,2020-05-20 10:31:17,122.95089770081573,3,4
35.27,0,2020-01-07 23:12:34,38.612381148479805,2,2
9.53,0,2019-12-15 04:19:17,81.59536451220396,7,3
365.06,0,2019-07-21 02:58:52,93.1314772549033,7,4
108.99,0,2020-06-16 09:36:27,64.12814436859448,2,3
6.19,0,2019-12-01 12:57:30,107.36204170552381,7,1
7.41,0,2020-02-25 00:30:43,61.05642886256114,2,5
36.54,0,2020-01-08 03:38:21,97.52628000008681,3,2
27.12,0,2019-08-03 19:52:16,70.39457046996044,6,1
4.7,0,2019-06-09 20:48:10,35.623392178997925,7,3
96.4,0,2019-05-11 15:10:43,73.41822398370441,6,2
79.77,0,2020-03-27 15:45:24,125.22688261312058,5,4
85.55,0,2019-09-10 16:54:18,89.32948051915477,2,2
53.8,0,2019-07-22 13:43:36,67.24982169066949,1,4
765.63,1,2020-03-19 23:12:38,77.38180167546817,4,3
6.22,0,2019-05-04 22:32:02,54.91112650905945,6,1
15.76,0,2019-01-23 18:17:02,24.216072172864738,3,4
146.31,0,2019-11-25 23:23:45,25.373816631132634,1,5
63.3,0,2019-08-17 12:44:28,98.33203205943398,6,3
3.96,0,2020-04-12 16:57:05,23.2828885178167,7,3
2.1,0,2019-06-27 15:14:39,72.94708294020761,4,5
168.52,0,2020-04-05 23:17:54,71.89152168380676,7,2
2.64,0,2019-11-16 21:31:23,65.51696887444503,6,3
93.92,0,2019-06-23 09:31:42,119.68162545763462,7,5
22.06,0,2019-04-06 23:39:46,92.86816377602356,6,1
99.11,0,2020-05-27 03:36:55,96.78478908711426,3,5
55.41,0,2020-05-23 17:16:06,66.1238066550716,6,4
93.91,0,2019-06-30 05:27:24,96.60116255778385,7,6
3.78,0,2019-06-12 16:40:08,92.2524050948095,3,3
63.89,0,2019-09-05 17:40:51,54.46206168586058,4,1
11.78,0,2020-05-19 17:28:42,34.0542532786269,2,4
150.84,0,2019-10-14 21:21:54,89.31271670930423,1,3
36.22,0,2019-04-24 03:42:05,30.910278666225008,3,4
55.39,0,2019-06-06 17:21:32,38.00735206078207,4,2
